timestamp,presion_bar,temperatura_C,caudal_lmin,potencia_motor_W,vibracion_mms,efic_enfriamiento_pct,presion_acumulador_bar
2024-01-04 17:42:00,158.51,36.52,7.986,2408.5,1.364,97.0,130
2024-01-04 17:43:00,136.78,34.67,8.19,1990.2,1.213,95.5,100
2024-01-04 17:44:00,154.68,34.9,9.245,2245.4,1.022,96.9,130
2024-01-04 17:45:00,129.27,46.05,8.104,1983.4,0.547,68.5,90
2024-01-04 17:46:00,158.63,48.51,7.584,2340.3,0.573,68.5,130
2024-01-04 17:47:00,134.42,59.74,8.177,2110.6,2.296,26.8,100
2024-01-04 17:48:00,143.97,34.89,8.869,2215.2,1.061,99.1,115
2024-01-04 17:49:00,154.09,59.77,8.623,2258.7,0.666,26.7,130
2024-01-04 17:50:00,142.62,47.68,7.808,2120.5,1.464,72.8,115
2024-01-04 17:51:00,129.33,47.53,8.366,2051.7,1.22,76.5,90
2024-01-04 17:52:00,152.48,46.54,8.13,2205.8,1.348,69.1,130
2024-01-04 17:53:00,127.17,35.18,8.525,1923.4,2.132,97.1,90
2024-01-04 17:54:00,146.73,58.84,7.954,2280.1,1.26,15.1,115
2024-01-04 17:55:00,134.24,47.11,8.398,2050.9,1.236,71.9,100
2024-01-04 17:56:00,159.53,36.53,8.964,2426.6,0.536,99.2,130
2024-01-04 17:57:00,141.1,35.03,7.155,2343.4,1.458,95.1,115
2024-01-04 17:58:00,124.8,36.01,8.437,2140.9,1.271,95.3,90
2024-01-04 17:59:00,143.78,35.03,8.728,2139.1,2.267,98.4,115
2024-01-04 18:00:00,147.4,34.62,7.577,2399.7,2.104,96.9,115
2024-01-04 18:01:00,155.88,36.04,7.912,2121.8,1.528,98.9,130
2024-01-04 18:02:00,150.68,48.88,8.043,2239.4,1.428,70.9,130
2024-01-04 18:03:00,148.1,35.93,7.908,2296.7,0.552,96.3,115
2024-01-04 18:04:00,136.21,35.17,7.878,2210.4,0.507,95.2,100
2024-01-04 18:05:00,142.41,35.22,8.05,2172.0,0.564,97.3,115
2024-01-04 18:06:00,154.13,48.53,8.541,2247.1,0.698,72.4,130
2024-01-04 18:07:00,141.75,47.25,8.795,2212.8,0.503,67.5,115
2024-01-04 18:08:00,154.57,46.39,8.721,2303.0,0.516,70.3,130
2024-01-04 18:09:00,145.38,46.95,8.598,2192.4,1.305,74.1,115
2024-01-04 18:10:00,124.16,47.17,8.933,2202.6,1.239,70.6,90
2024-01-04 18:11:00,133.87,35.88,9.013,2095.3,1.4,98.8,100
2024-01-04 18:12:00,150.97,48.21,8.266,2427.3,0.538,72.1,130
2024-01-04 18:13:00,125.84,61.02,8.772,2102.5,1.511,29.1,90
2024-01-04 18:14:00,140.19,47.16,8.37,2311.5,2.214,62.1,115
2024-01-04 18:15:00,135.08,35.47,8.114,2030.4,0.532,99.1,100
2024-01-04 18:16:00,150.5,47.32,8.18,2392.2,2.115,79.5,130
2024-01-04 18:17:00,135.13,46.51,8.605,2229.4,0.609,76.1,100
2024-01-04 18:18:00,154.98,47.78,8.786,2256.7,1.531,68.3,130
2024-01-04 18:19:00,146.01,46.84,8.432,2297.8,0.616,60.6,115
2024-01-04 18:20:00,157.16,35.89,8.042,2191.6,0.53,96.9,130
2024-01-04 18:21:00,157.62,36.87,8.004,2272.0,0.634,97.8,130
2024-01-04 18:22:00,150.97,47.44,7.459,2403.4,1.282,72.1,130
2024-01-04 18:23:00,154.85,47.18,8.344,2295.4,0.639,75.8,130
2024-01-04 18:24:00,160.03,35.09,8.317,2288.9,1.299,95.4,130
2024-01-04 18:25:00,135.3,59.94,7.782,2262.4,0.709,10.4,100
2024-01-04 18:26:00,152.92,46.09,8.389,2153.7,0.826,78.1,130
2024-01-04 18:27:00,144.8,47.43,8.383,2215.8,2.535,68.1,115
2024-01-04 18:28:00,154.04,33.79,7.607,2304.7,2.37,96.8,130
2024-01-04 18:29:00,122.06,60.77,8.071,2006.3,1.288,13.1,90
2024-01-04 18:30:00,127.17,47.59,8.764,2179.9,0.619,65.4,90
2024-01-04 18:31:00,156.46,35.58,7.947,2237.2,0.705,96.5,130
2024-01-04 18:32:00,141.66,46.57,8.207,2158.2,2.15,67.0,115
2024-01-04 18:33:00,154.77,59.99,8.264,2112.2,0.742,39.1,130
2024-01-04 18:34:00,123.58,34.08,8.189,2158.9,2.31,96.0,90
2024-01-04 18:35:00,141.0,47.66,8.475,2203.7,0.714,62.3,115
2024-01-04 18:36:00,151.46,35.37,8.574,2283.8,2.181,95.8,130
2024-01-04 18:37:00,151.84,48.21,8.706,2292.9,0.684,62.4,130
2024-01-04 18:38:00,873.59,47.31,8.075,2405.5,0.544,70.9,130
2024-01-04 18:39:00,153.86,47.19,8.41,2439.0,1.242,74.7,130
2024-01-04 18:40:00,132.6,60.32,8.536,2011.4,2.393,37.9,100
2024-01-04 18:41:00,144.02,59.22,8.153,2193.0,2.195,30.8,115
2024-01-04 18:42:00,156.87,35.14,7.912,2219.2,1.357,96.6,130
2024-01-04 18:43:00,155.89,47.11,8.257,2292.1,1.269,74.8,130
2024-01-04 18:44:00,157.5,46.76,7.958,2302.7,1.254,75.8,130
2024-01-04 18:45:00,154.43,46.54,7.918,2172.5,1.503,65.0,130
2024-01-04 18:46:00,139.01,35.27,8.288,2179.5,2.416,95.3,100
2024-01-04 18:47:00,155.87,60.04,8.125,2274.1,0.862,25.2,130
2024-01-04 18:48:00,143.78,37.35,8.27,2292.4,1.585,99.1,115
2024-01-04 18:49:00,155.23,59.74,7.58,2312.4,1.306,18.5,130
2024-01-04 18:50:00,151.88,59.46,8.13,2172.7,1.531,16.8,130
2024-01-04 18:51:00,144.23,59.88,7.296,2279.2,2.185,13.3,115
2024-01-04 18:52:00,146.07,36.7,7.782,2122.8,0.511,99.2,115
2024-01-04 18:53:00,146.53,61.26,8.164,2131.5,0.734,27.0,115
2024-01-04 18:54:00,143.97,61.56,8.685,2204.7,0.544,25.4,115
2024-01-04 18:55:00,151.83,47.05,8.415,2207.2,0.62,65.4,115
2024-01-04 18:56:00,154.57,36.01,8.236,2169.7,0.536,97.3,130
2024-01-04 18:57:00,140.8,46.16,8.049,2218.2,2.199,67.7,115
2024-01-04 18:58:00,138.03,46.72,8.1,2142.9,1.632,63.8,100
2024-01-04 18:59:00,156.52,59.11,8.722,2299.8,2.29,24.3,130
2024-01-04 19:00:00,145.58,47.38,7.757,2095.0,0.532,64.1,115
2024-01-04 19:01:00,153.84,35.53,7.91,2321.5,2.359,96.0,130
2024-01-04 19:02:00,155.98,35.68,8.627,2359.6,1.577,95.8,130
2024-01-04 19:03:00,149.05,46.32,8.062,2122.3,0.536,73.4,115
2024-01-04 19:04:00,125.5,47.68,8.976,1984.0,1.473,73.0,90
2024-01-04 19:05:00,121.32,58.07,8.476,2133.0,2.259,20.5,90
2024-01-04 19:06:00,146.37,46.8,8.662,2436.4,0.685,63.8,130
2024-01-04 19:07:00,145.96,59.91,7.55,2216.7,1.759,29.8,115
2024-01-04 19:08:00,142.54,33.88,8.624,2194.0,2.107,98.7,115
2024-01-04 19:09:00,154.75,35.81,7.86,2325.9,0.704,95.5,130
2024-01-04 19:10:00,132.98,35.36,8.486,2258.5,1.217,99.9,100
2024-01-04 19:11:00,132.8,35.95,8.055,2082.0,0.812,99.5,100
2024-01-04 19:12:00,123.09,37.1,8.289,2031.3,0.953,95.9,90
2024-01-04 19:13:00,153.31,35.76,7.758,2269.2,1.218,95.0,130
2024-01-04 19:14:00,156.94,47.78,7.512,2196.7,0.505,62.8,130
2024-01-04 19:15:00,136.43,36.6,8.26,2218.2,1.823,99.0,100
2024-01-04 19:16:00,131.98,47.39,8.082,2170.9,1.022,78.8,100
2024-01-04 19:17:00,122.32,46.31,7.842,1908.6,1.015,76.4,90
2024-01-04 19:18:00,155.95,34.19,7.527,2309.1,1.762,99.1,130
2024-01-04 19:19:00,147.63,47.3,7.13,2363.0,0.639,79.2,115
2024-01-04 19:20:00,147.59,46.68,8.409,2252.0,1.254,69.3,115
2024-01-04 19:21:00,152.49,36.53,8.098,2438.3,2.546,99.1,130
2024-01-04 19:22:00,147.47,59.62,7.958,2185.2,2.121,19.5,115
2024-01-04 19:23:00,140.56,46.99,8.285,2307.3,2.435,63.6,115
2024-01-04 19:24:00,154.49,34.57,8.606,2415.2,1.449,97.2,130
2024-01-04 19:25:00,156.22,35.22,8.308,2304.2,2.129,95.3,130
2024-01-04 19:26:00,139.8,46.25,8.023,2197.1,2.368,69.4,115
2024-01-04 19:27:00,150.23,46.32,9.053,2318.0,0.633,78.7,115
2024-01-04 19:28:00,128.32,46.96,7.946,2113.2,0.885,79.9,90
2024-01-04 19:29:00,156.62,35.01,7.636,2386.3,0.842,95.1,130
2024-01-04 19:30:00,152.59,49.1,8.24,2343.0,1.071,65.5,130
2024-01-04 19:31:00,124.83,47.67,8.098,2063.6,2.116,68.8,90
2024-01-04 19:32:00,126.98,60.87,8.579,2062.9,1.448,15.4,90
2024-01-04 19:33:00,152.19,59.91,7.989,2281.6,1.295,12.5,130
2024-01-04 19:34:00,134.55,35.58,8.134,2182.0,0.799,98.0,100
2024-01-04 19:35:00,157.28,46.66,7.854,2295.8,0.685,76.4,130
2024-01-04 19:36:00,151.26,37.6,8.523,2330.3,0.637,95.2,130
2024-01-04 19:37:00,155.83,59.91,8.257,2246.6,2.101,31.6,130
2024-01-04 19:38:00,150.61,35.02,8.09,2241.9,0.687,97.5,130
2024-01-04 19:39:00,132.64,34.9,8.14,2196.7,2.209,98.0,100
2024-01-04 19:40:00,133.74,35.77,8.191,2181.1,0.581,98.1,100
2024-01-04 19:41:00,126.28,61.14,7.625,2035.6,2.098,30.9,90
2024-01-04 19:42:00,133.25,36.37,8.665,2260.2,1.441,95.6,100
2024-01-04 19:43:00,145.31,34.89,8.642,2164.3,2.255,99.7,115
2024-01-04 19:44:00,133.28,46.38,8.216,2185.0,0.906,68.8,100
2024-01-04 19:45:00,123.67,36.5,8.174,2106.6,0.552,97.1,90
2024-01-04 19:46:00,138.13,37.18,7.801,2154.3,0.693,97.9,100
2024-01-04 19:47:00,132.12,35.38,8.891,2251.3,2.495,96.6,100
2024-01-04 19:48:00,126.9,36.47,8.794,2200.2,0.526,96.3,90
2024-01-04 19:49:00,155.0,58.83,8.358,2217.9,0.554,38.8,130
2024-01-04 19:50:00,133.56,46.33,8.528,1968.0,1.217,68.4,100
2024-01-04 19:51:00,121.96,46.19,8.692,2030.9,2.177,70.0,90
2024-01-04 19:52:00,122.13,35.83,8.611,1991.4,2.274,95.6,90
2024-01-04 19:53:00,153.15,35.36,7.858,2275.0,2.234,99.3,130
2024-01-04 19:54:00,144.62,35.69,8.076,2375.6,1.283,98.8,115
2024-01-04 19:55:00,,47.98,8.387,2365.7,2.219,70.2,100
2024-01-04 19:56:00,154.25,46.48,8.281,2234.1,1.499,77.7,130
2024-01-04 19:57:00,144.42,35.58,8.501,2247.9,0.997,99.1,115
2024-01-04 19:58:00,154.79,45.93,8.457,2326.1,2.122,62.2,130
2024-01-04 19:59:00,156.19,47.93,8.299,2337.7,1.271,74.6,130
2024-01-04 20:00:00,146.61,36.38,7.159,2120.4,0.542,99.3,115
2024-01-04 20:01:00,141.53,60.29,8.669,2328.9,1.314,21.9,115
2024-01-04 20:02:00,144.29,47.1,8.536,2302.2,0.651,73.8,115
2024-01-04 20:03:00,148.07,46.59,9.028,2191.6,0.756,63.3,115
2024-01-04 20:04:00,151.71,58.88,8.009,2408.5,1.617,25.4,130
2024-01-04 20:05:00,155.19,35.74,7.463,2194.6,2.256,98.3,130
2024-01-04 20:06:00,154.57,47.6,8.128,2174.5,1.334,63.7,130
2024-01-04 20:07:00,153.58,61.62,8.383,2331.2,0.671,23.1,130
2024-01-04 20:08:00,148.98,46.69,8.023,2264.5,2.539,63.9,115
2024-01-04 20:09:00,135.09,35.72,8.749,2136.9,0.709,97.9,100
2024-01-04 20:10:00,158.78,47.89,7.936,2398.6,0.81,67.4,130
2024-01-04 20:11:00,155.01,47.92,8.16,2257.4,0.754,75.1,130
2024-01-04 20:12:00,136.15,59.5,8.102,2246.4,1.014,31.1,100
2024-01-04 20:13:00,153.56,59.78,9.31,2373.0,0.84,19.0,130
2024-01-04 20:14:00,123.58,46.58,7.838,2219.0,1.283,69.4,90
2024-01-04 20:15:00,136.02,34.78,8.433,2008.2,2.485,97.7,100
2024-01-04 20:16:00,156.07,36.68,7.72,2271.1,2.226,97.3,130
2024-01-04 20:17:00,156.49,60.05,8.337,2237.5,2.476,34.9,130
2024-01-04 20:18:00,145.94,46.94,7.818,2292.2,0.972,71.2,115
2024-01-04 20:19:00,151.66,35.7,8.64,2435.8,1.431,98.4,130
2024-01-04 20:20:00,152.98,,8.563,2280.2,2.354,68.7,130
2024-01-04 20:21:00,157.12,35.32,8.309,2358.0,0.53,97.6,130
2024-01-04 20:22:00,130.1,59.39,7.643,2265.5,1.278,36.2,100
2024-01-04 20:23:00,145.73,36.75,8.179,2256.1,0.663,96.6,115
2024-01-04 20:24:00,154.72,35.04,8.078,2366.1,0.501,98.7,130
2024-01-04 20:25:00,137.12,34.76,8.532,1991.3,1.576,99.9,100
2024-01-04 20:26:00,146.04,35.44,7.839,2355.3,1.292,97.4,115
2024-01-04 20:27:00,143.34,48.73,8.662,2206.1,1.457,67.3,115
2024-01-04 20:28:00,153.23,34.84,8.587,2523.6,0.793,96.2,130
2024-01-04 20:29:00,143.69,47.57,7.65,2161.9,1.359,63.3,115
2024-01-04 20:30:00,126.45,46.8,8.112,2108.0,2.412,72.4,90
2024-01-04 20:31:00,149.24,35.7,8.179,2376.0,2.329,99.3,130
2024-01-04 20:32:00,155.39,36.24,8.602,2109.9,0.589,97.3,130
2024-01-04 20:33:00,152.79,34.12,7.925,2452.2,0.839,96.8,130
2024-01-04 20:34:00,155.48,46.28,8.283,2369.4,1.402,64.5,130
2024-01-04 20:35:00,155.86,36.23,8.64,2190.4,0.535,99.6,130
2024-01-04 20:36:00,130.84,35.58,8.301,2179.6,0.796,98.9,100
2024-01-04 20:37:00,124.43,60.17,7.457,2099.1,0.726,25.5,90
2024-01-04 20:38:00,155.39,47.57,8.002,2299.3,2.167,64.8,130
2024-01-04 20:39:00,145.22,46.29,8.562,2182.3,1.569,76.3,115
2024-01-04 20:40:00,144.69,47.84,8.512,2224.6,0.594,70.3,115
2024-01-04 20:41:00,141.95,36.16,7.3,2298.9,0.661,98.8,115
2024-01-04 20:42:00,142.33,35.69,8.28,2295.7,1.284,97.3,115
2024-01-04 20:43:00,151.55,35.87,8.578,2310.7,0.758,95.4,130
2024-01-04 20:44:00,146.39,36.43,8.416,2248.3,1.374,96.2,115
2024-01-04 20:45:00,144.71,46.52,8.461,2219.8,0.627,62.7,115
2024-01-04 20:46:00,134.87,36.03,9.025,2072.2,0.504,98.0,100
2024-01-04 20:47:00,,48.4,8.183,2145.4,0.687,76.8,100
2024-01-04 20:48:00,154.92,36.01,8.322,2251.2,1.395,96.5,130
2024-01-04 20:49:00,156.58,46.82,7.824,2230.4,1.24,66.1,130
2024-01-04 20:50:00,120.4,37.35,7.946,1876.5,0.581,98.9,90
2024-01-04 20:51:00,143.66,47.18,8.067,2197.3,0.922,74.7,115
2024-01-04 20:52:00,121.07,48.12,8.54,2132.8,0.659,76.5,90
2024-01-04 20:53:00,153.95,35.16,7.901,2407.8,1.314,98.2,130
2024-01-04 20:54:00,142.75,47.85,8.694,2265.7,1.05,74.8,115
2024-01-04 20:55:00,145.95,35.06,7.763,2126.4,0.834,95.2,115
2024-01-04 20:56:00,125.42,47.26,8.456,2057.6,1.221,79.8,90
2024-01-04 20:57:00,158.23,35.01,8.421,2217.6,1.592,97.8,130
2024-01-04 20:58:00,154.86,48.52,8.303,2462.8,0.532,74.8,130
2024-01-04 20:59:00,145.85,59.82,8.594,2199.0,0.538,14.8,115
2024-01-04 21:00:00,123.61,46.11,7.903,2030.5,2.116,62.9,90
2024-01-04 21:01:00,122.24,47.08,8.014,2143.8,2.231,67.3,90
2024-01-04 21:02:00,127.09,60.43,7.815,2066.9,0.707,18.2,90
2024-01-04 21:03:00,128.11,46.98,8.204,2155.7,2.38,63.1,90
2024-01-04 21:04:00,156.76,46.35,8.152,2220.1,1.205,67.2,130
2024-01-04 21:05:00,155.33,60.83,8.543,2317.1,2.139,22.6,130
2024-01-04 21:06:00,152.56,36.51,8.355,2350.6,0.694,97.5,130
2024-01-04 21:07:00,157.85,34.18,8.476,2100.6,1.349,95.0,130
2024-01-04 21:08:00,136.45,59.3,8.121,2095.4,1.211,24.6,100
2024-01-04 21:09:00,130.06,35.37,8.362,2020.9,1.048,95.3,90
2024-01-04 21:10:00,152.11,35.08,8.925,2314.4,1.484,97.1,130
2024-01-04 21:11:00,147.16,47.42,7.662,2205.2,0.589,74.5,115
2024-01-04 21:12:00,126.37,36.97,7.464,2093.7,0.654,98.3,90
2024-01-04 21:13:00,144.14,46.7,8.455,2211.2,0.594,72.6,115
2024-01-04 21:14:00,158.41,48.26,7.861,2401.8,2.222,68.1,130
2024-01-04 21:15:00,146.01,58.83,7.647,2398.9,1.381,31.7,115
2024-01-04 21:16:00,152.66,35.86,8.414,2190.0,1.302,95.7,130
2024-01-04 21:17:00,144.7,35.02,7.798,2232.0,1.394,96.9,115
2024-01-04 21:18:00,142.63,60.38,8.816,2316.9,0.625,35.6,115
2024-01-04 21:19:00,153.83,45.59,8.263,2253.8,0.714,76.9,130
2024-01-04 21:20:00,126.76,34.47,8.119,2092.4,1.261,95.3,90
2024-01-04 21:21:00,147.47,47.38,7.871,2199.6,2.138,70.6,115
2024-01-04 21:22:00,145.55,46.5,8.286,2149.7,0.503,68.9,115
2024-01-04 21:23:00,123.12,35.24,7.564,1988.7,0.684,99.9,90
2024-01-04 21:24:00,155.95,36.97,7.213,2112.3,1.29,97.9,130
2024-01-04 21:25:00,156.81,35.61,7.578,2323.3,0.609,96.5,130
2024-01-04 21:26:00,130.07,36.22,8.655,2168.5,0.548,96.0,100
2024-01-04 21:27:00,155.29,34.89,7.83,2233.9,1.203,98.5,130
2024-01-04 21:28:00,134.52,45.93,7.626,2127.6,0.644,60.9,100
2024-01-04 21:29:00,157.38,46.94,8.164,2194.6,1.484,78.8,130
2024-01-04 21:30:00,155.96,45.81,9.09,2352.6,2.024,63.7,130
2024-01-04 21:31:00,146.21,34.94,8.637,2198.0,2.121,97.2,115
2024-01-04 21:32:00,153.8,35.69,7.88,2371.6,0.839,97.5,130
2024-01-04 21:33:00,135.0,59.91,7.873,2124.2,1.238,11.3,100
2024-01-04 21:34:00,147.36,35.77,7.882,2151.0,0.831,97.0,115
2024-01-04 21:35:00,124.84,47.48,7.836,2027.1,2.484,66.5,90
2024-01-04 21:36:00,135.44,59.04,8.418,2270.6,1.202,21.2,100
2024-01-04 21:37:00,151.16,46.25,8.066,2477.7,2.154,67.6,130
2024-01-04 21:38:00,134.83,45.26,7.755,2029.4,0.512,78.2,100
2024-01-04 21:39:00,139.97,35.2,7.665,2302.5,1.338,96.6,115
2024-01-04 21:40:00,133.71,47.59,9.12,2061.3,1.205,67.5,100
2024-01-04 21:41:00,135.16,36.69,8.495,2089.2,0.697,96.5,100
2024-01-04 21:42:00,146.92,47.15,7.858,2246.7,0.663,74.7,115
2024-01-04 21:43:00,142.5,61.1,8.685,2269.1,1.295,14.8,115
2024-01-04 21:44:00,145.93,35.81,7.739,2171.7,1.324,96.6,115
2024-01-04 21:45:00,158.67,47.09,8.145,2358.8,1.423,70.9,130
2024-01-04 21:46:00,153.4,46.51,8.101,2404.7,1.237,79.7,130
2024-01-04 21:47:00,141.13,45.09,8.273,2288.3,0.763,67.7,115
2024-01-04 21:48:00,155.72,36.48,7.823,2232.7,0.707,97.1,130
2024-01-04 21:49:00,152.02,46.96,8.251,2274.4,1.418,61.4,130
2024-01-04 21:50:00,152.95,48.11,7.501,2380.0,0.585,73.3,130
2024-01-04 21:51:00,147.31,59.24,8.049,2354.1,0.549,23.3,115
2024-01-04 21:52:00,159.69,48.94,8.734,2208.3,0.71,72.3,130
2024-01-04 21:53:00,132.5,35.3,8.61,2174.2,1.688,96.3,100
2024-01-04 21:54:00,153.16,46.45,7.922,2368.7,1.246,78.9,130
2024-01-04 21:55:00,143.9,46.83,7.59,2118.3,2.231,61.6,115
2024-01-04 21:56:00,143.63,60.14,7.327,2311.5,0.611,16.8,115
2024-01-04 21:57:00,139.83,46.94,8.447,2319.2,1.286,71.0,100
2024-01-04 21:58:00,153.67,35.09,8.311,2363.1,0.832,97.7,130
2024-01-04 21:59:00,124.03,45.56,8.354,2115.3,1.259,69.9,90
2024-01-04 22:00:00,129.04,34.86,8.876,2009.9,1.344,96.0,90
2024-01-04 22:01:00,136.44,47.86,8.261,2110.8,0.585,64.0,100
2024-01-04 22:02:00,127.46,59.3,8.291,2018.2,0.917,12.7,90
2024-01-04 22:03:00,142.73,34.13,7.641,2159.2,0.566,97.6,115
2024-01-04 22:04:00,143.67,46.16,8.85,2210.6,0.732,75.2,115
2024-01-04 22:05:00,132.4,35.43,8.134,2174.7,0.678,95.3,100
2024-01-04 22:06:00,137.0,34.89,7.873,2081.4,1.28,95.5,100
2024-01-04 22:07:00,128.06,59.78,8.283,2042.2,1.259,37.6,90
2024-01-04 22:08:00,133.5,59.36,9.0,2175.5,0.826,31.8,100
2024-01-04 22:09:00,124.09,36.31,9.054,1900.7,0.643,96.9,90
2024-01-04 22:10:00,154.2,47.39,7.812,2385.9,0.689,69.5,130
2024-01-04 22:11:00,131.13,48.77,8.67,2167.0,1.154,76.0,100
2024-01-04 22:12:00,133.32,59.69,8.334,2168.1,1.302,26.9,100
2024-01-04 22:13:00,136.93,59.77,8.595,2242.5,1.537,19.4,100
2024-01-04 22:14:00,152.81,36.45,8.311,2385.1,0.704,98.1,130
2024-01-04 22:15:00,135.23,60.31,8.446,2198.6,0.68,28.6,100
2024-01-04 22:16:00,121.73,46.25,8.729,2092.4,2.111,71.9,90
2024-01-04 22:17:00,154.64,35.95,7.5,2309.2,0.987,97.0,130
2024-01-04 22:18:00,143.59,47.32,8.344,2183.5,0.552,77.5,115
2024-01-04 22:19:00,151.95,58.56,7.732,2233.1,1.328,15.4,130
2024-01-04 22:20:00,126.98,34.98,8.015,2101.0,1.479,98.1,90
2024-01-04 22:21:00,147.12,60.15,8.2,2261.5,0.648,32.0,115
2024-01-04 22:22:00,152.58,36.66,7.797,2321.3,2.101,98.2,130
2024-01-04 22:23:00,154.46,36.06,7.967,2202.5,1.095,99.6,130
2024-01-04 22:24:00,135.11,46.55,7.64,1937.6,1.204,73.3,100
2024-01-04 22:25:00,150.46,46.43,7.963,2314.4,0.519,78.3,130
2024-01-04 22:26:00,141.51,47.64,8.405,2083.3,1.251,70.4,115
2024-01-04 22:27:00,128.22,45.06,8.546,2095.4,2.283,63.4,90
2024-01-04 22:28:00,122.34,34.85,7.892,2225.9,1.209,95.5,90
2024-01-04 22:29:00,158.15,36.63,8.731,2336.5,1.712,97.1,130
2024-01-04 22:30:00,121.64,47.24,8.431,2035.1,2.311,74.8,90
2024-01-04 22:31:00,136.65,34.89,8.773,2066.3,0.771,99.3,100
2024-01-04 22:32:00,154.22,34.54,7.492,2263.9,1.449,98.4,130
2024-01-04 22:33:00,154.57,36.17,8.325,2307.0,2.332,98.6,130
2024-01-04 22:34:00,159.64,47.06,8.444,2395.8,1.535,67.8,130
2024-01-04 22:35:00,131.86,,7.513,2161.2,0.583,65.5,100
2024-01-04 22:36:00,156.49,47.3,9.166,2286.7,0.55,78.3,130
2024-01-04 22:37:00,156.38,35.63,7.945,2363.8,0.585,96.9,130
2024-01-04 22:38:00,143.39,60.07,8.418,2268.1,0.51,24.9,100
2024-01-04 22:39:00,142.31,34.44,8.571,2255.1,1.882,95.0,115
2024-01-04 22:40:00,133.44,46.18,8.24,2165.3,0.769,73.2,100
2024-01-04 22:41:00,137.04,47.6,8.754,2017.2,0.548,79.6,100
2024-01-04 22:42:00,154.5,47.45,8.998,2201.1,0.559,71.6,130
2024-01-04 22:43:00,123.84,35.81,7.756,1950.8,1.481,96.4,90
2024-01-04 22:44:00,157.39,59.53,8.246,2294.7,1.492,25.3,130
2024-01-04 22:45:00,144.33,36.11,8.566,2163.3,1.311,98.9,115
2024-01-04 22:46:00,142.77,59.7,7.547,2190.3,0.546,15.1,115
2024-01-04 22:47:00,156.82,61.04,8.626,2242.3,0.508,27.9,130
2024-01-04 22:48:00,125.94,46.4,8.883,2009.3,0.721,70.8,90
2024-01-04 22:49:00,144.22,46.58,8.714,2081.7,0.803,67.6,115
2024-01-04 22:50:00,154.1,46.88,8.375,2327.6,0.523,77.0,130
2024-01-04 22:51:00,122.71,47.68,8.816,2126.0,1.2,79.3,90
2024-01-04 22:52:00,146.81,59.97,8.343,2235.6,0.588,36.3,115
2024-01-04 22:53:00,134.1,47.03,7.672,2179.2,2.32,64.1,100
2024-01-04 22:54:00,143.08,35.19,7.991,2267.2,1.015,99.9,115
2024-01-04 22:55:00,131.79,35.71,8.098,2184.0,0.923,97.7,100
2024-01-04 22:56:00,155.98,46.94,8.174,2377.7,1.433,72.7,130
2024-01-04 22:57:00,153.73,34.87,8.162,2405.3,1.536,96.0,130
2024-01-04 22:58:00,139.97,35.6,8.065,2356.3,1.288,95.8,115
2024-01-04 22:59:00,151.99,60.12,8.288,2155.9,2.156,10.9,130
2024-01-04 23:00:00,134.42,37.38,8.802,2187.4,0.527,99.6,100
2024-01-04 23:01:00,154.49,35.01,8.286,2213.2,2.14,97.8,130
2024-01-04 23:02:00,154.39,59.33,8.451,2422.5,1.159,35.9,130
2024-01-04 23:03:00,154.04,60.22,7.322,2315.3,2.632,12.6,130
2024-01-04 23:04:00,131.31,34.71,8.25,2172.1,0.51,99.4,100
2024-01-04 23:05:00,132.81,46.14,8.635,2159.4,0.627,63.8,100
2024-01-04 23:06:00,157.96,58.85,8.699,2326.8,1.293,27.6,130
2024-01-04 23:07:00,147.59,46.38,8.658,2361.8,0.711,67.2,115
2024-01-04 23:08:00,156.44,46.4,8.321,2409.2,0.58,65.5,130
2024-01-04 23:09:00,146.22,34.47,8.366,2358.4,0.566,98.8,115
2024-01-04 23:10:00,157.26,35.3,7.931,2294.4,1.531,95.7,130
2024-01-04 23:11:00,142.2,33.61,8.538,2060.0,2.688,97.4,115
2024-01-04 23:12:00,145.08,47.39,7.933,2289.8,1.245,73.2,115
2024-01-04 23:13:00,122.2,46.55,8.472,1980.7,2.154,64.7,90
2024-01-04 23:14:00,152.24,46.67,8.217,2281.0,1.309,72.6,130
2024-01-04 23:15:00,135.92,47.47,8.206,2145.0,0.745,67.6,100
2024-01-04 23:16:00,147.37,60.3,8.6,2230.2,0.537,22.7,115
2024-01-04 23:17:00,124.52,35.0,8.424,2121.5,1.326,98.2,90
2024-01-04 23:18:00,159.12,35.86,8.313,2236.1,0.868,99.1,130
2024-01-04 23:19:00,155.53,48.24,8.001,2360.1,0.553,64.8,130
2024-01-04 23:20:00,123.06,34.69,8.841,2054.8,0.51,99.5,90
2024-01-04 23:21:00,152.28,47.6,8.333,2518.2,1.675,78.0,130
2024-01-04 23:22:00,157.55,46.11,8.499,2182.8,0.81,65.1,130
2024-01-04 23:23:00,155.32,36.44,8.232,2320.2,2.34,95.6,130
2024-01-04 23:24:00,136.69,46.43,7.923,2199.2,1.218,76.8,100
2024-01-04 23:25:00,148.36,34.9,8.342,2277.1,1.659,97.4,130
2024-01-04 23:26:00,125.61,36.42,7.962,2024.1,2.173,97.7,90
2024-01-04 23:27:00,143.72,47.58,8.375,2336.0,0.548,71.1,115
2024-01-04 23:28:00,151.52,34.96,6.894,2377.3,1.334,97.7,130
2024-01-04 23:29:00,144.84,60.1,8.04,2166.1,2.612,39.7,115
